subID,condition,Hz,frontal,central,parietal,occipital,ln_Hz,ln_frontal,ln_central,ln_parietal,ln_occipital
oa14,eo,4.985,1.46448,1.892466667,1.4902,1.3362,1.606433403,0.381500231,0.637881093,0.398910339,0.289829765
oa14,eo,5.982,1.29876,1.398833333,1.11258,1.135533333,1.78875496,0.261409963,0.335638556,0.106681643,0.127102438
oa14,eo,6.979,1.619,1.640433333,1.44256,1.6055,1.94290564,0.481808675,0.494960435,0.366419313,0.473435235
oa14,eo,7.976,2.55608,2.731833333,2.4678,2.328433333,2.076437033,0.938474835,1.004972934,0.903327065,0.845195652
oa14,eo,8.973,3.07876,3.3094,2.8719,2.609233333,2.194220068,1.124526919,1.196766904,1.054973832,0.959056436
oa14,eo,9.97,3.18878,3.5127,3.05688,2.5491,2.299580584,1.159638399,1.256384973,1.117394788,0.935740356
oa14,eo,10.967,2.98464,3.4221,3.29384,2.598466667,2.394890764,1.093479137,1.230254398,1.192054057,0.954921527
oa14,eo,11.964,2.22858,2.732,2.93344,1.921433333,2.481902141,0.801364611,1.005033942,1.076175796,0.653071435
oa14,eo,12.961,1.73494,2.4011,2.5253,1.349333333,2.561944848,0.550972831,0.875926966,0.926359868,0.299610643
oa14,eo,13.958,1.55768,2.6324,2.92686,1.4884,2.636052821,0.443197535,0.967895978,1.073930176,0.397701717
oa14,eo,14.955,1.47848,2.3273,2.42044,1.334933333,2.705045692,0.391014533,0.844708797,0.883949342,0.288881353
oa14,eo,15.952,1.26724,2.0328,1.87752,1.1244,2.769584213,0.236841307,0.709414153,0.629951757,0.11724956
oa14,eo,16.949,1.14066,1.648066667,1.56172,0.978933333,2.830208835,0.131607042,0.499602884,0.445787778,-0.021291735
oa14,eo,17.946,1.26996,1.813833333,1.48412,0.988033333,2.887367249,0.238985404,0.595442469,0.394822004,-0.012038844
oa14,eo,18.943,1.0486,1.439466667,1.28996,0.934266667,2.94143447,0.047455941,0.364272675,0.25461121,-0.067993371
oa14,eo,19.94,1.00228,1.450266667,1.15902,0.705133333,2.992727765,0.002277405,0.371747448,0.14757482,-0.349368369
oa14,eo,20.937,0.86582,1.2181,0.99538,0.6598,3.041517929,-0.144078244,0.197292268,-0.004630705,-0.41581852
oa14,eo,21.934,0.85946,0.9116,0.7529,0.574466667,3.088037944,-0.151450994,-0.092553982,-0.283822862,-0.554313205
oa14,eo,22.931,0.7601,0.646333333,0.55736,0.416833333,3.132489707,-0.274305275,-0.436439912,-0.584543928,-0.875068817
oa14,eo,23.928,0.70904,0.5746,0.43444,0.370933333,3.175049321,-0.343843337,-0.554081132,-0.833697434,-0.991732927
oa14,eo,24.925,0.57364,0.518766667,0.41334,0.3642,3.215871316,-0.555753257,-0.656301079,-0.88348478,-1.010052112
oa14,eo,25.922,0.43734,0.447166667,0.31592,0.318166667,3.255092029,-0.827044354,-0.804823898,-1.152266262,-1.145179924
oa14,eo,26.919,0.3102,0.374366667,0.22922,0.2268,3.292832357,-1.170538028,-0.98251957,-1.473073038,-1.483686707
oa14,eo,27.916,0.27294,0.3554,0.20992,0.217633333,3.329200001,-1.298503288,-1.034511363,-1.561028773,-1.524943589
oa14,eo,28.913,0.19512,0.2385,0.18578,0.210566667,3.364291321,-1.634140525,-1.433385969,-1.683192101,-1.55795297
oa14,eo,29.91,0.1617,0.201166667,0.18472,0.215033333,3.398192873,-1.822012512,-1.603621527,-1.688914114,-1.536962224
oa15,ec,0.997,42.36048,20.71206667,18.72334,17.2787,-0.003004509,3.746215852,3.030716461,2.929770874,2.849474529
oa15,ec,1.994,7.21254,4.693633333,4.4801,5.326833333,0.690142672,1.975821178,1.54620698,1.499645368,1.67275694
oa15,ec,2.991,2.44128,2.0676,1.61168,1.844033333,1.09560778,0.892522492,0.726388514,0.477277113,0.611955202
oa15,ec,3.988,1.3649,1.6109,1.30538,1.161,1.383289852,0.311081166,0.476793029,0.266494186,0.149281703
oa15,ec,4.985,0.80574,1.095233333,0.89374,0.9937,1.606433403,-0.215994169,0.09096743,-0.112340374,-0.006319929
oa15,ec,5.982,0.68292,1.046733333,0.76432,0.783333333,1.78875496,-0.381377557,0.045674203,-0.268768729,-0.244196961
oa15,ec,6.979,0.86188,1.1552,0.89704,0.834233333,1.94290564,-0.148639229,0.144273489,-0.108654825,-0.18124214
oa15,ec,7.976,1.25026,1.5078,0.95208,0.6656,2.076437033,0.22335153,0.410651635,-0.049106214,-0.407066389
oa15,ec,8.973,2.06192,2.8856,1.84264,1.2656,2.194220068,0.723637588,1.059732851,0.611199326,0.235546318
oa15,ec,9.97,1.3489,1.9007,1.38184,1.186633333,2.299580584,0.299289445,0.642222239,0.323415944,0.171120166
oa15,ec,10.967,0.7588,1.111766667,0.9376,0.9117,2.394890764,-0.276017041,0.105950342,-0.06443186,-0.09244429
oa15,ec,11.964,0.6454,0.968066667,0.94472,1.3244,2.481902141,-0.437884999,-0.032454324,-0.056866692,0.280959527
oa15,ec,12.961,0.6036,0.965266667,0.87502,1.133566667,2.561944848,-0.504843552,-0.035350877,-0.133508536,0.125369004
oa15,ec,13.958,0.43854,0.674633333,0.6671,0.950133333,2.636052821,-0.824304251,-0.393585946,-0.404815319,-0.051152953
oa15,ec,14.955,0.39972,0.644633333,0.6573,0.6554,2.705045692,-0.916990977,-0.439073599,-0.419614744,-0.422509543
oa15,ec,15.952,0.41232,0.6089,0.64194,0.5352,2.769584213,-0.885955532,-0.496101228,-0.443260438,-0.62511477
oa15,ec,16.949,0.39894,0.656933333,0.73208,0.491266667,2.830208835,-0.918944249,-0.420172737,-0.311865481,-0.710768189
oa15,ec,17.946,0.34212,0.613533333,0.63442,0.4001,2.887367249,-1.072593726,-0.488520683,-0.455044083,-0.916040763
oa15,ec,18.943,0.3227,0.5717,0.59218,0.364,2.94143447,-1.13103218,-0.559140901,-0.523944636,-1.010601411
oa15,ec,19.94,0.32486,0.636666667,0.5589,0.331366667,2.992727765,-1.124360959,-0.451509047,-0.581784713,-1.104529762
oa15,ec,20.937,0.27392,0.600333333,0.49242,0.2817,3.041517929,-1.294919186,-0.510270222,-0.708423268,-1.266912604
oa15,ec,21.934,0.28852,0.580666667,0.43412,0.258466667,3.088037944,-1.242990871,-0.54357841,-0.834434285,-1.352988542
oa15,ec,22.931,0.2544,0.498766667,0.3547,0.210966667,3.132489707,-1.368847448,-0.695616894,-1.036482917,-1.556055136
oa15,ec,23.928,0.2422,0.443833333,0.34362,0.224566667,3.175049321,-1.417991448,-0.812306162,-1.068218883,-1.49358266
oa15,ec,24.925,0.24136,0.408,0.29482,0.201866667,3.215871316,-1.421465684,-0.896488105,-1.221390278,-1.600147866
oa15,ec,25.922,0.22,0.398533333,0.25178,0.187333333,3.255092029,-1.514127733,-0.919964137,-1.379199589,-1.674865718
oa15,ec,26.919,0.19376,0.3582,0.2309,0.1714,3.292832357,-1.641134999,-1.026663789,-1.465770563,-1.763755273
oa15,ec,27.916,0.1769,0.303833333,0.1784,0.135333333,3.329200001,-1.732170678,-1.191275974,-1.723727059,-2.000014408
oa15,ec,28.913,0.13238,0.242633333,0.14462,0.1062,3.364291321,-2.022078704,-1.416203892,-1.933645666,-2.24243117
oa15,ec,29.91,0.10678,0.176533333,0.12594,0.1111,3.398192873,-2.236984636,-1.734245563,-2.071949676,-2.197324582
oa15,eo,0.997,171.22596,103.8025333,85.91058,82.93753333,-0.003004509,5.142984088,4.642490376,4.453306988,4.418087714
oa15,eo,1.994,40.78652,22.17803333,18.30558,17.97703333,0.690142672,3.708351635,3.09910231,2.907205931,2.889095017
oa15,eo,2.991,8.80514,5.2694,4.39102,5.5043,1.09560778,2.175335642,1.661916504,1.479561546,1.705529605
oa15,eo,3.988,5.9992,4.146066667,2.95494,3.1082,1.383289852,1.791626127,1.422160094,1.083478346,1.13404378
oa15,eo,4.985,3.66534,2.8116,2.14656,2.1232,1.606433403,1.2989211,1.033753716,0.763866561,0.752924385
oa15,eo,5.982,2.7812,2.135633333,1.7299,1.895566667,1.78875496,1.022882489,0.758763246,0.548063603,0.639517826
oa15,eo,6.979,2.57944,1.9255,1.41532,1.664166667,1.94290564,0.947572321,0.655185674,0.347355654,0.509324498
oa15,eo,7.976,2.57744,2.065833333,1.73432,2.159766667,2.076437033,0.946796658,0.725533696,0.550615406,0.770000191
oa15,eo,8.973,2.79614,2.611633333,1.92616,2.236533333,2.194220068,1.028239895,0.959975824,0.655528384,0.804927048
oa15,eo,9.97,2.53568,2.814466667,2.1063,2.299633333,2.299580584,0.930461846,1.034772782,0.744932854,0.83274969
oa15,eo,10.967,1.67316,1.738866667,1.4488,1.7691,2.394890764,0.514714054,0.55323356,0.370735628,0.570470943
oa15,eo,11.964,1.60384,1.6008,1.319,1.7036,2.481902141,0.472400754,0.470503504,0.276873874,0.532743659
oa15,eo,12.961,1.44336,1.543433333,1.33772,1.9708,2.561944848,0.366973729,0.434009372,0.290966672,0.678439552
oa15,eo,13.958,1.16542,1.226666667,1.21266,1.812333333,2.636052821,0.153081537,0.204300464,0.192816294,0.594615149
oa15,eo,14.955,1.0303,1.076666667,1.12806,1.5845,2.705045692,0.029850022,0.073869849,0.120499343,0.4602689
oa15,eo,15.952,0.96524,1.062466667,1.0021,1.1472,2.769584213,-0.035378504,0.060593249,0.002097798,0.137324191
oa15,eo,16.949,0.77744,1.0694,1.03782,1.0716,2.830208835,-0.251748808,0.067097744,0.037122359,0.069152859
oa15,eo,17.946,0.6914,1.012366667,0.88772,0.800766667,2.887367249,-0.369036751,0.012290824,-0.119098901,-0.222185677
oa15,eo,18.943,0.67272,1.0757,0.90724,0.762,2.94143447,-0.396426083,0.072971612,-0.097348255,-0.271808723
oa15,eo,19.94,0.62342,0.9985,0.8026,0.592266667,2.992727765,-0.47253483,-0.001501126,-0.219898821,-0.523798295
oa15,eo,20.937,0.56468,0.947133333,0.6958,0.455533333,3.041517929,-0.57149608,-0.0543154,-0.362693016,-0.786286385
oa15,eo,21.934,0.55862,0.8318,0.61728,0.4017,3.088037944,-0.582285822,-0.184163252,-0.482432549,-0.912049738
oa15,eo,22.931,0.4683,0.769866667,0.55734,0.377233333,3.132489707,-0.758646163,-0.261537939,-0.584579812,-0.974891362
oa15,eo,23.928,0.47202,0.6516,0.41016,0.297066667,3.175049321,-0.750733921,-0.428324402,-0.891207952,-1.213798698
oa15,eo,24.925,0.44376,0.636833333,0.37014,0.3026,3.215871316,-0.812471403,-0.451247301,-0.993873967,-1.195343478
oa15,eo,25.922,0.46452,0.5767,0.293,0.2534,3.255092029,-0.766750665,-0.550433078,-1.22758267,-1.372786011
oa15,eo,26.919,0.42418,0.5879,0.2897,0.245133333,3.292832357,-0.857597386,-0.531198414,-1.238909374,-1.405952999
oa15,eo,27.916,0.3026,0.446066667,0.27078,0.2158,3.329200001,-1.195343478,-0.807286861,-1.306448596,-1.533403226
oa15,eo,28.913,0.28168,0.359833333,0.21364,0.1984,3.364291321,-1.266983604,-1.022114318,-1.543462924,-1.617470084
oa15,eo,29.91,0.24748,0.287733333,0.1784,0.150733333,3.398192873,-1.396425508,-1.245721154,-1.723727059,-1.892243008
oa16,ec,0.997,56.74762,20.3746,18.07472,15.802,-0.003004509,4.038613717,3.014289027,2.894514277,2.760136514
oa16,ec,1.994,7.66448,4.550366667,4.59958,4.0737,0.690142672,2.036596669,1.515207816,1.525964995,1.404551677
oa16,ec,2.991,2.00698,1.963433333,2.0449,2.132633333,1.09560778,0.696631105,0.674694641,0.715348889,0.757357523
oa16,ec,3.988,1.17616,1.3511,1.39468,1.429733333,1.383289852,0.162254895,0.300919075,0.332664998,0.357487947
oa16,ec,4.985,0.61748,0.657533333,0.6604,0.728,1.606433403,-0.4821086,-0.419259819,-0.414909567,-0.317454231
oa16,ec,5.982,0.47946,0.499233333,0.51324,0.5765,1.78875496,-0.735094808,-0.694681691,-0.667011707,-0.550779939
oa16,ec,6.979,0.3782,0.4431,0.4605,0.540133333,1.94290564,-0.972332123,-0.813959801,-0.775442423,-0.615939256
oa16,ec,7.976,0.36502,0.429066667,0.48548,0.5973,2.076437033,-1.007803132,-0.846142972,-0.722617187,-0.515335779
oa16,ec,8.973,0.42238,0.5569,0.84836,1.286733333,2.194220068,-0.861849896,-0.585369588,-0.164450205,0.252106707
oa16,ec,9.97,1.02546,1.638666667,3.16144,6.461133333,2.299580584,0.025141292,0.493882903,1.15102762,1.865804741
oa16,ec,10.967,2.74368,6.167933333,12.23766,16.77696667,2.394890764,1.009300085,1.819363828,2.504518082,2.820006914
oa16,ec,11.964,1.00028,2.100333333,4.47612,6.3909,2.481902141,0.000279961,0.742096062,1.4987566,1.854875104
oa16,ec,12.961,0.52534,0.683566667,1.0878,1.518533333,2.561944848,-0.643709607,-0.38043109,0.084157308,0.417744957
oa16,ec,13.958,0.36332,0.4259,0.64524,0.7669,2.636052821,-1.01247129,-0.853550702,-0.438132938,-0.265398864
oa16,ec,14.955,0.35022,0.379066667,0.54648,0.578733333,2.705045692,-1.049193751,-0.970043188,-0.604257569,-0.546913472
oa16,ec,15.952,0.33436,0.3692,0.54674,0.5001,2.769584213,-1.095537022,-0.996416776,-0.603781909,-0.692947201
oa16,ec,16.949,0.32344,0.383866667,0.5724,0.521033333,2.830208835,-1.128741654,-0.957460009,-0.557917231,-0.65194126
oa16,ec,17.946,0.33376,0.432466667,0.65042,0.4802,2.887367249,-1.097333107,-0.838250027,-0.430136971,-0.733552595
oa16,ec,18.943,0.32324,0.4472,0.80514,0.552033333,2.94143447,-1.129360198,-0.804749357,-0.216739104,-0.594146848
oa16,ec,19.94,0.3736,0.554166667,1.02976,0.680366667,2.992727765,-0.984569573,-0.590289795,0.029325765,-0.38512341
oa16,ec,20.937,0.42774,0.576066667,1.0477,0.882533333,3.041517929,-0.849239745,-0.551531884,0.046597285,-0.124958719
oa16,ec,21.934,0.37452,0.4612,0.69546,0.629533333,3.088037944,-0.982110073,-0.773923491,-0.363181782,-0.462776475
oa16,ec,22.931,0.338,0.367166667,0.45228,0.4116,3.132489707,-1.084709383,-1.001939401,-0.793453822,-0.887703275
oa16,ec,23.928,0.31638,0.313133333,0.32452,0.305,3.175049321,-1.150811256,-1.161126194,-1.125408111,-1.187443502
oa16,ec,24.925,0.30958,0.294566667,0.27636,0.255866667,3.215871316,-1.172538739,-1.222249929,-1.286050915,-1.363098804
oa16,ec,25.922,0.2675,0.3059,0.24952,0.2376,3.255092029,-1.318635713,-1.184497028,-1.388216207,-1.437166691
oa16,ec,26.919,0.29358,0.352533333,0.26638,0.2345,3.292832357,-1.225605104,-1.042610099,-1.322831418,-1.450299691
oa16,ec,27.916,0.25198,0.2885,0.23458,0.225666667,3.329200001,-1.37840556,-1.243060193,-1.449958598,-1.488696295
oa16,ec,28.913,0.24826,0.2314,0.2117,0.215433333,3.364291321,-1.393278695,-1.463607464,-1.552585101,-1.535103775
oa16,ec,29.91,0.2525,0.1895,0.1983,0.2334,3.398192873,-1.37634403,-1.663366254,-1.617974243,-1.455001559
oa16,eo,0.997,244.7675,66.08156667,38.42154,35.0315,-0.003004509,5.50030878,4.190889838,3.64861824,3.556247657
oa16,eo,1.994,44.02162,12.20193333,8.54226,9.7903,0.690142672,3.784680877,2.501594409,2.14502561,2.2813921
oa16,eo,2.991,7.29492,3.726733333,2.92668,4.3592,1.09560778,1.987178215,1.315532068,1.073868675,1.472288554
oa16,eo,3.988,3.91174,2.362666667,1.75202,2.369366667,1.383289852,1.363982288,0.859790925,0.560769408,0.86262269
oa16,eo,4.985,2.14416,1.4022,1.09194,1.312933333,1.606433403,0.762747867,0.338042432,0.087955931,0.27226382
oa16,eo,5.982,1.31376,0.860033333,0.72848,1.0079,1.78875496,0.272893255,-0.150784131,-0.316795107,0.007868958
oa16,eo,6.979,1.06664,0.7266,0.66248,1.075033333,1.94290564,0.064513521,-0.319379159,-0.41176491,0.072351669
oa16,eo,7.976,0.88904,0.6117,0.60164,1.1499,2.076437033,-0.11761305,-0.491513313,-0.508096019,0.139674982
oa16,eo,8.973,0.81122,0.586966667,0.57514,1.0333,2.194220068,-0.209215992,-0.532787247,-0.55314179,0.032757564
oa16,eo,9.97,0.8245,0.6348,0.54824,0.819366667,2.299580584,-0.192978137,-0.45444529,-0.601042132,-0.199223595
oa16,eo,10.967,0.92436,0.7018,0.63518,0.864833333,2.394890764,-0.078653673,-0.354106816,-0.453846856,-0.145218469
oa16,eo,11.964,0.92298,0.655066667,0.69696,0.8847,2.481902141,-0.080147713,-0.423018267,-0.361027259,-0.122506674
oa16,eo,12.961,0.90732,0.645533333,0.72984,0.873366667,2.561944848,-0.09726008,-0.43767843,-0.314929947,-0.135399804
oa16,eo,13.958,0.98152,0.624833333,0.6384,0.759833333,2.636052821,-0.018652888,-0.470270331,-0.448790233,-0.274656168
oa16,eo,14.955,0.97014,0.633766667,0.64386,0.649633333,2.705045692,-0.030314888,-0.456074426,-0.440273968,-0.431347178
oa16,eo,15.952,0.95352,0.628166667,0.65382,0.668,2.769584213,-0.047594879,-0.464949755,-0.424923195,-0.403467105
oa16,eo,16.949,0.96978,0.5943,0.61452,0.639433333,2.830208835,-0.030686037,-0.520371037,-0.486913804,-0.447172912
oa16,eo,17.946,1.09276,0.598833333,0.64944,0.6901,2.887367249,0.088706606,-0.512771961,-0.431644826,-0.370918764
oa16,eo,18.943,1.06962,0.565866667,0.67604,0.613833333,2.94143447,0.067303445,-0.5693968,-0.391503033,-0.488031832
oa16,eo,19.94,1.14016,0.575466667,0.61452,0.542633333,2.992727765,0.131168603,-0.552573973,-0.486913804,-0.611321448
oa16,eo,20.937,1.16278,0.583,0.51396,0.435466667,3.041517929,0.15081369,-0.539568093,-0.665609838,-0.831337026
oa16,eo,21.934,1.28626,0.549333333,0.44964,0.3949,3.088037944,0.251738783,-0.599049857,-0.799308016,-0.929122711
oa16,eo,22.931,1.23352,0.5353,0.42654,0.3993,3.132489707,0.209871871,-0.624927942,-0.85204913,-0.918042265
oa16,eo,23.928,1.33988,0.460766667,0.33888,0.337966667,3.175049321,0.292580058,-0.77486351,-1.082109217,-1.084808008
oa16,eo,24.925,1.38652,0.464566667,0.30292,0.3095,3.215871316,0.326797011,-0.766650208,-1.194286535,-1.172797187
oa16,eo,25.922,1.3572,0.474833333,0.30846,0.281233333,3.255092029,0.305423754,-0.744791414,-1.176163104,-1.268570586
oa16,eo,26.919,1.35094,0.438133333,0.28022,0.257666667,3.292832357,0.300800646,-0.825232001,-1.27218027,-1.356088519
oa16,eo,27.916,1.20182,0.395666667,0.27074,0.247766667,3.329200001,0.183837074,-0.927183173,-1.306596328,-1.395267836
oa16,eo,28.913,1.22504,0.3906,0.25668,0.242,3.364291321,0.202973497,-0.940071261,-1.359925106,-1.418817553
oa16,eo,29.91,1.18728,0.378733333,0.25038,0.238666667,3.398192873,0.171664977,-0.970922928,-1.384775515,-1.432687401
oa17,ec,0.997,157.08678,42.54843333,13.83968,29.763,-0.003004509,5.056798391,3.750643035,2.627539829,3.393266011
oa17,ec,1.994,7.64938,4.377533333,3.12668,4.4622,0.690142672,2.034624599,1.4764854,1.139971739,1.495641918
oa17,ec,2.991,2.25026,1.998966667,1.86448,2.667066667,1.09560778,0.811045765,0.69263038,0.622982194,0.980979242
oa17,ec,3.988,1.92086,1.700033333,1.44724,2.093633333,1.383289852,0.652773002,0.530647859,0.369658294,0.738900994
oa17,ec,4.985,1.43708,1.3658,1.22864,1.843066667,1.606433403,0.362613277,0.311740338,0.205907867,0.611430851
oa17,ec,5.982,1.25538,1.2471,1.0367,1.326966667,1.78875496,0.227438316,0.220820856,0.036042591,0.282895636
oa17,ec,6.979,1.28996,1.3413,1.0421,1.260233333,1.94290564,0.25461121,0.293639293,0.041237908,0.231296889
oa17,ec,7.976,1.25762,1.482033333,1.66318,1.889733333,2.076437033,0.229221046,0.393415019,0.508731432,0.636435726
oa17,ec,8.973,2.00568,3.122366667,4.1062,3.800733333,2.194220068,0.695983155,1.138591261,1.412498027,1.335194031
oa17,ec,9.97,2.42094,3.0356,7.79814,8.909933333,2.299580584,0.884155895,1.110409099,2.053885244,2.187166759
oa17,ec,10.967,3.25226,4.561633333,27.1929,70.27483333,2.394890764,1.179350139,1.517680747,3.30295591,4.252413745
oa17,ec,11.964,3.06404,3.5237,18.8604,55.95543333,2.481902141,1.119734307,1.259511574,2.937064486,4.024555541
oa17,ec,12.961,1.93974,2.1506,3.3917,6.401966667,2.561944848,0.662553943,0.765746873,1.221331271,1.856605235
oa17,ec,13.958,1.21886,1.3348,1.84598,2.817433333,2.636052821,0.197915996,0.288781468,0.613010302,1.035826305
oa17,ec,14.955,1.0402,1.261333333,1.60494,2.0495,2.705045692,0.039413002,0.232169363,0.473086373,0.717595861
oa17,ec,15.952,1.08102,1.2816,1.37318,1.710833333,2.769584213,0.07790504,0.248109297,0.317129218,0.536980581
oa17,ec,16.949,1.12898,1.665966667,1.89294,2.071433333,2.830208835,0.12131457,0.510405536,0.638131176,0.728240799
oa17,ec,17.946,1.16302,1.876766667,2.35564,2.344933333,2.887367249,0.15102007,0.629550438,0.856812453,0.852256972
oa17,ec,18.943,1.02286,1.664766667,2.29664,2.516866667,2.94143447,0.022602625,0.509684973,0.831447185,0.923014742
oa17,ec,19.94,1.04468,1.6505,2.2429,2.692733333,2.992727765,0.043710618,0.501078272,0.807769671,0.990556787
oa17,ec,20.937,1.0109,1.404133333,2.57938,4.265833333,3.041517929,0.010841023,0.339420268,0.94754906,1.450637551
oa17,ec,21.934,1.0397,1.340766667,2.35692,4.919466667,3.088037944,0.03893221,0.29324159,0.857355682,1.593200124
oa17,ec,22.931,0.8995,1.135133333,1.42646,2.300866667,3.132489707,-0.105916226,0.126750118,0.355195851,0.833285864
oa17,ec,23.928,1.01204,0.998966667,0.84824,1.029366667,3.175049321,0.011968096,-0.001033868,-0.164591664,0.028943726
oa17,ec,24.925,1.00638,1.032433333,0.78048,0.879733333,3.215871316,0.006359734,0.031918476,-0.247846164,-0.128136448
oa17,ec,25.922,1.13698,1.056366667,0.7339,0.795866667,3.255092029,0.128375624,0.054835347,-0.309382499,-0.228323611
oa17,ec,26.919,0.93362,1.023166667,0.63794,0.634933333,3.292832357,-0.068685776,0.022902393,-0.449511044,-0.454235272
oa17,ec,27.916,0.86658,0.768766667,0.55904,0.624033333,3.329200001,-0.143200849,-0.26296778,-0.581534252,-0.471551493
oa17,ec,28.913,0.7938,0.6333,0.4465,0.573233333,3.364291321,-0.230923739,-0.456811035,-0.806315879,-0.556462432
oa17,ec,29.91,0.63952,0.5748,0.42398,0.5303,3.398192873,-0.447037384,-0.553733125,-0.858068995,-0.634312395
oa17,eo,0.997,440.64046,54.96866667,13.5087,27.85476667,-0.003004509,6.088229259,4.006763326,2.603333922,3.327004107
oa17,eo,1.994,10.64866,6.149933333,4.2595,5.7042,0.690142672,2.365434063,1.816441242,1.449151783,1.741202746
oa17,eo,2.991,2.6749,3.483066667,2.53466,2.950233333,1.09560778,0.983911996,1.247913132,0.930059506,1.081884263
oa17,eo,3.988,2.33366,3.1155,2.26614,2.508666667,1.383289852,0.847437851,1.136389653,0.818077944,0.919751404
oa17,eo,4.985,1.4752,1.749633333,1.3722,1.655266667,1.606433403,0.388793574,0.559406242,0.316415291,0.503962124
oa17,eo,5.982,1.20322,1.3791,1.03592,1.193533333,1.78875496,0.185001296,0.321431112,0.035289921,0.176918095
oa17,eo,6.979,1.0554,1.0801,0.83454,0.986466667,1.94290564,0.053919842,0.077053629,-0.180874604,-0.013625744
oa17,eo,7.976,1.01778,1.154233333,1.01486,1.045533333,2.076437033,0.017623785,0.143436343,0.014750672,0.044527122
oa17,eo,8.973,0.95348,1.177233333,1.23048,1.3038,2.194220068,-0.04763683,0.163167053,0.207404337,0.265283078
oa17,eo,9.97,1.05076,1.349666667,1.38266,1.6342,2.299580584,0.049513712,0.299857648,0.32400918,0.491153388
